ID,Type,Name,LongName,Parent,Component,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,Connectors,InstSpec,LLInst,MsgSent,MsgRecv,MsgSelf,Diags,Assoc,NumDirClients,NumIndClients,BugNo,Label
L708,Class,BuildEvent,org.apache.tools.ant.BuildEvent,L271,L103,3,11,11,2,6,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,2,81,10,0,0,0,0,0,0,0,,,,0,0
L733,Class,Task,org.apache.tools.ant.Task,L271,L103,3,19,15,6,5,0,0,74,138,1,1,4,4,0,0,0,5,16,0,2,1,33,15,0,0,0,0,0,0,0,,,,0,0
L787,Class,Location,org.apache.tools.ant.Location,L271,L103,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,9,3,0,0,0,0,0,0,0,,,,0,0
L1140,Class,DemuxOutputStream,org.apache.tools.ant.DemuxOutputStream,L335,L103,3,8,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L1652,Class,Parameter,org.apache.tools.ant.types.Parameter,L30406,L103,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,13,6,0,0,0,0,0,0,0,,,,0,0
L1737,Class,HeadFilter,org.apache.tools.ant.filters.HeadFilter,L1562,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,,,,0,0
L1788,Class,LineContains,org.apache.tools.ant.filters.LineContains,L1562,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L1845,Class,LineContainsRegExp,org.apache.tools.ant.filters.LineContainsRegExp,L1562,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L1897,Class,PrefixLines,org.apache.tools.ant.filters.PrefixLines,L1562,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L2073,Class,StripLineBreaks,org.apache.tools.ant.filters.StripLineBreaks,L1562,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L20784,Class,DOMElementWriter,org.apache.tools.ant.util.DOMElementWriter,L32746,L103,3,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,10,0,0,0,0,0,0,0,,,,0,0
L2109,Class,StripLineComments,org.apache.tools.ant.filters.StripLineComments,L1562,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,1,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L2252,Class,ChainReaderHelper,org.apache.tools.ant.filters.util.ChainReaderHelper,L2248,L103,3,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,,,,0,0
L2647,Class,UnknownElement,org.apache.tools.ant.UnknownElement,L335,L103,3,13,7,0,4,0,0,0,0,2,2,0,28,4,0,0,1,1,0,0,3,1,15,0,0,0,0,0,0,0,,,,0,0
L26781,Class,Patch,org.apache.tools.ant.taskdefs.Patch,L4513,L103,3,9,9,8,0,0,0,0,0,2,2,0,28,4,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L27198,Class,Rename,org.apache.tools.ant.taskdefs.Rename,L4513,L103,3,4,4,3,0,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L4676,Class,Commandline,org.apache.tools.ant.types.Commandline,L30406,L103,3,25,24,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,2,85,27,0,0,0,0,0,0,0,,,,0,0
L4748,Class,LogOutputStream,org.apache.tools.ant.taskdefs.LogOutputStream,L4513,L103,3,7,4,0,1,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L5307,Class,Basename,org.apache.tools.ant.taskdefs.Basename,L4513,L103,3,4,4,3,0,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L5327,Class,BuildNumber,org.apache.tools.ant.taskdefs.BuildNumber,L4513,L103,3,5,2,1,1,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L5429,Class,CallTarget,org.apache.tools.ant.taskdefs.CallTarget,L4513,L103,3,9,7,3,0,0,0,0,0,2,2,0,28,4,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L6218,Class,Contains,org.apache.tools.ant.taskdefs.condition.Contains,L6106,L103,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,,,0,0
L6916,Class,RCSFile,org.apache.tools.ant.taskdefs.cvslib.RCSFile,L6685,L103,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,,,,0,0
L7042,Class,CvsTagEntry,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,L6685,L103,3,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,,,,0,0
L816,Class,BuildEvent,org.apache.tools.ant.BuildEvent,L335,L103,3,11,11,2,6,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,2,139,10,0,0,0,0,0,0,0,,,,0,0
L8403,Class,Watchdog,org.apache.tools.ant.util.Watchdog,L32746,L103,3,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,,,,0,0
L8559,Class,Exit,org.apache.tools.ant.taskdefs.Exit,L4513,L103,3,7,5,3,0,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L8650,Class,Filter,org.apache.tools.ant.taskdefs.Filter,L4513,L103,3,5,4,3,0,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L916,Class,Location,org.apache.tools.ant.Location,L335,L103,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,9,3,0,0,0,0,0,0,0,,,,0,0
L9126,Class,Input,org.apache.tools.ant.taskdefs.Input,L4513,L103,3,6,6,3,0,0,0,0,0,2,2,0,28,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,1,1
L961,Class,BuildEvent,org.apache.tools.ant.BuildEvent,L443,L103,3,11,11,2,6,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,2,153,10,0,0,0,0,0,0,0,,,,0,0
L2683,Class,LineContains,org.apache.tools.ant.filters.LineContains,L2321,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L2740,Class,LineContainsRegExp,org.apache.tools.ant.filters.LineContainsRegExp,L2321,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L2792,Class,PrefixLines,org.apache.tools.ant.filters.PrefixLines,L2321,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L2975,Class,StripJavaComments,org.apache.tools.ant.filters.StripJavaComments,L2321,L103,3,4,4,0,0,0,1,0,0,2,2,0,10,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,,,0,0
L3000,Class,StripLineBreaks,org.apache.tools.ant.filters.StripLineBreaks,L2321,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L3034,Class,StripLineComments,org.apache.tools.ant.filters.StripLineComments,L2321,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L1153,Class,Location,org.apache.tools.ant.Location,L443,L103,3,7,6,0,2,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,1,10,5,0,0,0,0,0,0,0,,,,0,0
L8112,Class,Basename,org.apache.tools.ant.taskdefs.Basename,L7223,L103,3,4,4,3,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L8132,Class,BuildNumber,org.apache.tools.ant.taskdefs.BuildNumber,L7223,L103,3,5,2,1,1,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L8228,Class,CallTarget,org.apache.tools.ant.taskdefs.CallTarget,L7223,L103,3,13,13,3,0,0,0,0,0,2,2,0,35,4,0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,,,,0,0
L9235,Class,Contains,org.apache.tools.ant.taskdefs.condition.Contains,L9120,L103,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,,,0,0
L10113,Class,CvsTagEntry,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,L9775,L103,3,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,,,,0,0
L10018,Class,RCSFile,org.apache.tools.ant.taskdefs.cvslib.RCSFile,L9775,L103,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,,,,0,0
L12209,Class,Exit,org.apache.tools.ant.taskdefs.Exit,L7223,L103,3,7,5,3,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L12316,Class,Filter,org.apache.tools.ant.taskdefs.Filter,L7223,L103,3,5,4,3,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L14425,Class,LoadProperties,org.apache.tools.ant.taskdefs.LoadProperties,L7223,L103,3,4,4,2,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,,,,0,0
L34933,Class,Patch,org.apache.tools.ant.taskdefs.Patch,L7223,L103,3,10,10,9,0,0,0,0,0,2,2,0,35,4,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L35599,Class,Rename,org.apache.tools.ant.taskdefs.Rename,L7223,L103,3,4,4,3,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L37307,Class,WhichResource,org.apache.tools.ant.taskdefs.WhichResource,L7223,L103,3,7,6,4,0,0,0,0,0,2,2,0,35,4,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L2427,Class,Parameter,org.apache.tools.ant.types.Parameter,L39850,L103,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,19,6,0,0,0,0,0,0,0,,,,0,0
L37735,Class,ZipScanner,org.apache.tools.ant.types.ZipScanner,L39850,L103,3,8,7,2,3,0,0,0,0,1,1,0,52,20,0,0,1,1,1,0,3,1,7,0,0,0,0,0,0,0,,,,0,0
L45025,Class,JAXPUtils,org.apache.tools.ant.util.JAXPUtils,L44233,L103,3,11,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,14,0,0,0,0,0,0,0,,,,0,0
L2621,Class,LineTokenizer,org.apache.tools.ant.util.LineTokenizer,L44233,L103,3,3,3,1,2,0,1,0,0,1,1,0,5,0,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,,,,0,0
L12001,Class,Watchdog,org.apache.tools.ant.util.Watchdog,L44233,L103,3,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,,,,0,0
L6285,Class,PropertyHelper,org.apache.tools.ant.PropertyHelper,L443,L103,3,20,18,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,40,0,0,0,0,0,0,0,,,,1,1
L14985,Class,ManifestTask,org.apache.tools.ant.taskdefs.ManifestTask,L7223,L103,3,7,7,3,0,0,0,0,0,2,2,0,35,4,0,0,1,1,0,0,3,0,5,0,0,0,0,0,0,0,,,,1,1
L7416,Class,Commandline,org.apache.tools.ant.types.Commandline,L39850,L103,3,27,26,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0,2,90,29,0,0,0,0,0,0,0,,,,1,1
L29911,Class,ScriptRunner,org.apache.tools.ant.util.ScriptRunner,L44233,L103,3,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,0,0,0,0,0,0,0,,,,1,1
L7727,Class,PropertyHelper,org.apache.tools.ant.PropertyHelper,L760,L103,3,23,18,7,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,43,0,0,0,0,0,0,0,,,,3,1
L19294,Class,ManifestClassPath,org.apache.tools.ant.taskdefs.ManifestClassPath,L8773,L103,3,5,5,3,0,0,0,0,0,2,2,0,39,4,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,,,,2,1
L3033,Class,FileResource,org.apache.tools.ant.types.resources.FileResource,L49437,L103,3,23,22,3,12,0,1,0,0,3,3,0,59,11,0,0,0,0,1,0,1,1,17,0,0,0,0,0,0,0,,,,2,1
L14272,Class,EchoXML,org.apache.tools.ant.taskdefs.EchoXML,L8773,L103,3,3,3,2,0,0,0,0,0,2,2,0,15,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,,,,1,1
L19326,Class,ManifestTask,org.apache.tools.ant.taskdefs.ManifestTask,L8773,L103,3,7,7,3,0,0,0,0,0,2,2,0,39,4,0,0,1,1,0,0,3,0,5,0,0,0,0,0,0,0,,,,1,1
L49539,Class,BaseResourceCollectionContainer,org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,L49437,L103,3,14,10,1,4,0,2,3,3,2,2,1,31,2,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,,,,1,1
L49587,Class,BaseResourceCollectionWrapper,org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,L49437,L103,3,12,7,1,4,0,2,3,6,2,2,3,31,2,0,0,1,2,0,0,2,0,9,0,0,0,0,0,0,0,,,,1,1
L1391,Class,BuildEvent,org.apache.tools.ant.BuildEvent,L760,L103,3,11,11,2,6,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,2,156,10,0,0,0,0,0,0,0,,,,0,0
L4053,Class,PrefixLines,org.apache.tools.ant.filters.PrefixLines,L3254,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L4207,Class,StripJavaComments,org.apache.tools.ant.filters.StripJavaComments,L3254,L103,3,4,4,0,0,0,1,0,0,2,2,0,10,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,,,0,0
L4232,Class,StripLineBreaks,org.apache.tools.ant.filters.StripLineBreaks,L3254,L103,3,7,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L4268,Class,StripLineComments,org.apache.tools.ant.filters.StripLineComments,L3254,L103,3,8,5,1,1,0,1,0,0,3,3,0,14,2,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,,,,0,0
L6035,Class,InputRequest,org.apache.tools.ant.input.InputRequest,L6017,L103,3,7,7,2,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,,,,0,0
L1619,Class,Location,org.apache.tools.ant.Location,L760,L103,3,10,9,0,4,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,1,13,6,0,0,0,0,0,0,0,,,,0,0
L128,Class,Task,org.apache.tools.ant.Task,L760,L103,3,29,19,4,7,0,0,138,271,1,1,5,10,1,0,0,4,14,0,4,1,64,21,0,0,0,0,0,0,0,,,,0,0
L9692,Class,AntStructure,org.apache.tools.ant.taskdefs.AntStructure,L8773,L103,3,5,3,1,1,0,0,0,0,2,2,0,39,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,,,,0,0
L10029,Class,Basename,org.apache.tools.ant.taskdefs.Basename,L8773,L103,3,4,4,3,0,0,0,0,0,2,2,0,39,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L10049,Class,BuildNumber,org.apache.tools.ant.taskdefs.BuildNumber,L8773,L103,3,5,2,1,1,0,0,0,0,2,2,0,39,4,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L10157,Class,CallTarget,org.apache.tools.ant.taskdefs.CallTarget,L8773,L103,3,14,14,3,0,0,0,0,0,2,2,0,39,4,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,,,,0,0
L10634,Class,AptCompilerAdapter,org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,L10619,L103,3,4,1,2,1,0,0,0,0,1,1,0,23,14,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L11386,Class,ConditionBase,org.apache.tools.ant.taskdefs.condition.ConditionBase,L11343,L103,3,25,21,1,2,0,1,7,7,1,1,1,10,1,0,0,0,0,0,0,2,1,24,0,0,0,0,0,0,0,,,,0,0
L11526,Class,Contains,org.apache.tools.ant.taskdefs.condition.Contains,L11343,L103,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,,,0,0
L11520,Class,FilesMatch,org.apache.tools.ant.taskdefs.condition.FilesMatch,L11343,L103,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,,,,0,0
L11508,Class,Http,org.apache.tools.ant.taskdefs.condition.Http,L11343,L103,3,3,3,2,0,0,1,0,0,1,1,0,10,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,0,0
L12337,Class,ConditionTask,org.apache.tools.ant.taskdefs.ConditionTask,L8773,L103,3,5,5,3,0,0,0,0,0,2,2,0,35,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L13159,Class,CvsTagEntry,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,L12772,L103,3,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,,,,0,0
L13050,Class,RCSFile,org.apache.tools.ant.taskdefs.cvslib.RCSFile,L12772,L103,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,,,,0,0
L15943,Class,Filter,org.apache.tools.ant.taskdefs.Filter,L8773,L103,3,5,4,3,0,0,0,0,0,2,2,0,39,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L21149,Class,CCUnCheckout,org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,L20115,L103,3,4,3,1,1,0,0,0,0,3,3,0,50,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,0,0
L22495,Class,DotnetDefine,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetDefine,L22143,L103,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,,,,0,0
L23031,Class,JSharp,org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,L22143,L103,3,9,6,3,2,0,0,0,0,5,5,0,153,28,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,,,,0,0
L24302,Class,WeblogicTOPLinkDeploymentTool,org.apache.tools.ant.taskdefs.optional.ejb.WeblogicTOPLinkDeploymentTool,L23604,L103,3,5,3,2,1,0,0,0,0,2,2,0,63,48,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,,,,0,0
L26285,Class,JarLibAvailableTask,org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask,L25895,L103,3,6,5,2,0,0,0,0,0,2,2,0,39,4,0,0,1,1,0,0,3,0,4,0,0,0,0,0,0,0,,,,0,0
L26203,Class,LibFileSet,org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,L25895,L103,3,6,3,3,3,0,0,0,0,4,4,0,96,8,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,,,0,0
L26472,Class,AntResolver,org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,L26554,L103,3,6,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,,,,0,0
L26466,Class,URLResolver,org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,L26554,L103,3,7,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,,,,0,0
L27072,Class,AbstractHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,L27064,L103,3,14,12,5,6,0,1,2,3,0,0,2,0,0,0,0,1,1,1,0,1,0,11,0,0,0,0,0,0,0,,,,0,0
L27080,Class,ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,L27064,L103,3,8,8,2,2,0,0,0,0,2,2,0,39,4,0,0,1,1,0,0,3,4,7,0,0,0,0,0,0,0,,,,0,0
L30525,Class,Xalan2Executor,org.apache.tools.ant.taskdefs.optional.junit.Xalan2Executor,L28740,L103,3,3,0,0,2,0,0,0,0,1,1,0,8,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L32840,Class,FStatP4OutputHandler,org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,L32814,L103,3,4,4,0,2,0,0,0,0,1,1,0,7,4,0,0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,,,,0,0
L33294,Class,P4Label,org.apache.tools.ant.taskdefs.optional.perforce.P4Label,L32814,L103,3,4,4,3,0,0,0,0,0,3,3,0,53,15,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L33480,Class,P4Submit,org.apache.tools.ant.taskdefs.optional.perforce.P4Submit,L32814,L103,3,4,4,3,0,0,0,0,0,3,3,0,53,15,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L34714,Class,ScriptDefBase,org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase,L34623,L103,3,7,6,1,2,0,1,0,0,2,2,0,39,4,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,,,,0,0
L35619,Class,AbstractSshMessage,org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage,L35604,L103,3,13,4,1,2,0,0,2,4,0,0,2,0,0,0,0,1,1,0,0,2,0,10,0,0,0,0,0,0,0,,,,0,0
L35710,Class,Directory,org.apache.tools.ant.taskdefs.optional.ssh.Directory,L35604,L103,3,15,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,0,0,0,0,0,0,0,,,,0,0
L35878,Class,ScpToMessageBySftp,org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessageBySftp,L35604,L103,3,13,7,0,2,0,0,0,0,2,2,0,28,7,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,,,,0,0
L39187,Class,Patch,org.apache.tools.ant.taskdefs.Patch,L8773,L103,3,10,10,9,0,0,0,0,0,2,2,0,39,4,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L40119,Class,Rename,org.apache.tools.ant.taskdefs.Rename,L8773,L103,3,4,4,3,0,0,0,0,0,2,2,0,39,4,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L40773,Class,RmicAdapterFactory,org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,L40634,L103,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L42578,Class,WhichResource,org.apache.tools.ant.taskdefs.WhichResource,L8773,L103,3,7,6,4,0,0,0,0,0,2,2,0,39,4,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L47651,Class,DependScanner,org.apache.tools.ant.types.optional.depend.DependScanner,L47610,L103,3,15,15,4,8,0,0,0,0,1,1,0,62,32,0,0,0,1,0,0,2,0,10,0,0,0,0,0,0,0,,,,0,0
L3354,Class,Parameter,org.apache.tools.ant.types.Parameter,L46046,L103,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,19,6,0,0,0,0,0,0,0,,,,0,0
L47011,Class,ResourceLocation,org.apache.tools.ant.types.ResourceLocation,L46046,L103,3,6,6,3,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,,,,0,0
L49564,Class,FailFast,org.apache.tools.ant.types.resources.FailFast,L49437,L103,3,8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,,,,0,0
L13711,Class,FileResourceIterator,org.apache.tools.ant.types.resources.FileResourceIterator,L49437,L103,3,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,,,0,0
L11085,Class,Resources,org.apache.tools.ant.types.resources.Resources,L49437,L103,3,9,5,0,3,0,1,0,0,2,2,0,31,2,0,0,0,1,4,0,3,1,7,0,0,0,0,0,0,0,,,,0,0
L50597,Class,Type,org.apache.tools.ant.types.resources.selectors.Type,L50333,L103,3,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,0,0
L28914,Class,URLResource,org.apache.tools.ant.types.resources.URLResource,L49437,L103,3,22,18,3,10,0,0,0,0,3,3,0,59,11,0,0,0,0,1,0,2,0,14,0,0,0,0,0,0,0,,,,0,0
L55182,Class,ProxyDiagnostics,org.apache.tools.ant.util.java15.ProxyDiagnostics,L55179,L103,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,,,,0,0
L55303,Class,JAXPUtils,org.apache.tools.ant.util.JAXPUtils,L53989,L103,3,11,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,14,0,0,0,0,0,0,0,,,,0,0
L3858,Class,LineTokenizer,org.apache.tools.ant.util.LineTokenizer,L53989,L103,3,3,3,1,2,0,1,0,0,1,1,0,10,1,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,,,,0,0
L55892,Class,JakartaOroMatcher,org.apache.tools.ant.util.regexp.JakartaOroMatcher,L55870,L103,3,9,7,1,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,,,,0,0
L2421,Class,XsltBuilder,org.apache.camel.builder.xml.XsltBuilder,L1955,L103,3,25,22,5,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,23,0,0,0,0,0,0,0,,,,1,1
L2635,Class,DefaultExchange,org.apache.camel.impl.DefaultExchange,L12088,L103,3,27,22,7,10,0,1,14,14,0,0,1,0,0,0,0,0,2,1,0,3,0,32,0,0,0,0,0,0,0,,,,1,1
