ID,Type,Name,LongName,Parent,Component,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,Connectors,InstSpec,LLInst,MsgSent,MsgRecv,MsgSelf,Diags,Assoc,NumDirClients,NumIndClients,BugNo,Label
L20456,Class,ExtensibleBugzillaTaskEditorPage,org.eclipse.mylyn.internal.sandbox.ui.editors.ExtensibleBugzillaTaskEditorPage,L20422,L103,3,9,5,0,0,0,0,0,0,4,4,0,75,31,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,,,,0,0
L20476,Class,SingleNameReference,org.eclipse.jdt.internal.compiler.ast.SingleNameReference,L18901,L103,3,24,24,0,0,0,1,5,7,5,5,2,85,133,0,0,0,0,3,0,0,14,54,0,0,0,0,0,0,0,,,,6,1
L20481,Class,FieldReference,org.eclipse.jdt.internal.compiler.ast.FieldReference,L18901,L103,4,23,23,3,2,0,1,4,5,4,4,2,76,133,0,0,1,1,3,0,0,11,42,0,0,0,0,0,0,0,,,,6,1
L20488,Class,QualifiedThisReference,org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference,L18901,L103,0,8,8,0,0,0,0,1,2,5,5,2,91,133,0,0,1,1,1,0,0,9,19,0,0,0,0,0,0,0,,,,0,0
L20488,Class,DevClassPathHelper,org.eclipse.osgi.internal.baseadaptor.DevClassPathHelper,L19484,L103,3,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,,,,0,0
L20494,Class,PrefixExpression,org.eclipse.jdt.internal.compiler.ast.PrefixExpression,L18901,L103,0,5,5,0,0,0,0,0,0,5,5,0,92,135,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,,,,0,0
L20496,Class,ExtensibleTaskEditorNewCommentPart,org.eclipse.mylyn.internal.sandbox.ui.editors.ExtensibleTaskEditorNewCommentPart,L20422,L103,0,1,1,0,0,0,0,0,0,4,4,0,35,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0
L20497,Class,QualifiedNameReference,org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference,L18901,L103,4,32,27,4,3,0,0,3,3,5,5,1,85,133,0,0,0,0,4,0,0,16,66,0,0,0,0,0,0,0,,,,7,1
L20525,Class,ExtensibleBugzillaTaskEditorPageFactory,org.eclipse.mylyn.internal.sandbox.ui.editors.ExtensibleBugzillaTaskEditorPageFactory,L20422,L103,0,3,3,0,1,0,0,0,0,2,2,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,0
L20538,Class,StateImpl,org.eclipse.osgi.internal.resolver.StateImpl,L21853,L103,17,74,48,11,28,0,1,2,2,0,0,1,0,0,0,0,3,3,5,0,4,13,96,0,0,0,0,0,0,0,,,,8,1
L20546,Class,TaskEditorNewCommentPart,org.eclipse.mylyn.internal.tasks.ui.editors.TaskEditorNewCommentPart,L32175,L103,0,2,2,0,0,0,0,1,1,3,3,1,33,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0
L20562,Class,TaskEditorDropTarget,org.eclipse.mylyn.internal.sandbox.ui.editors.TaskEditorDropTarget,L20422,L103,2,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,,,,0,0
L20576,class,PhraseQueue,org.apache.lucene.search.PhraseQueue,L13758,L103,0,2,0,0,0,0,0,0,0,1,1,0,12,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0
L20615,Class,SimpleCS,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCS,L20595,L103,1,21,21,2,12,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,0,0
L20617,Class,SimpleCSObject,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSObject,L20595,L103,1,11,10,1,6,0,2,10,12,3,3,2,116,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,,,0,0
L20628,class,PrefixFilter,org.apache.lucene.search.PrefixFilter,L13758,L103,0,5,5,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L2063,Class,BuildEntry,org.eclipse.pde.internal.core.text.build.BuildEntry,L19545,L103,5,22,21,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,21,0,0,0,0,0,0,0,,,,0,0
L20630,Class,ReadOnlyState,org.eclipse.osgi.internal.resolver.ReadOnlyState,L21853,L103,0,45,45,6,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,,,,1,1
L20642,Class,DateRange,org.eclipse.mylyn.internal.tasks.core.DateRange,L24357,L103,3,17,17,0,7,0,1,2,2,0,0,1,0,0,0,0,2,2,1,0,1,23,11,0,0,0,0,0,0,0,,,,0,0
L20645,Class,ResolverImpl,org.eclipse.osgi.internal.module.ResolverImpl,L20869,L103,24,66,11,6,13,0,1,0,0,0,0,0,0,0,0,0,5,5,2,0,4,4,107,0,0,0,0,0,0,0,,,,3,1
L2065,class,FrenchStemFilter,org.apache.lucene.analysis.fr.FrenchStemFilter,L1988,L103,1,5,5,2,0,0,0,0,0,2,2,0,7,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,,,,0,0
L20653,Class,GroupedPresentation,org.eclipse.mylyn.internal.sandbox.ui.GroupedPresentation,L20097,L103,0,4,3,1,1,0,1,0,0,1,1,0,10,4,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,,,,0,0
L20655,Class,AbstractTaskListPresentation,org.eclipse.mylyn.internal.tasks.ui.views.AbstractTaskListPresentation,L39527,L103,4,10,9,3,5,0,0,4,4,0,0,1,0,0,0,0,2,2,0,1,2,4,10,0,0,0,0,0,0,0,,,,0,0
L20663,Class,AbstractTaskListContentProvider,org.eclipse.mylyn.internal.tasks.ui.views.AbstractTaskListContentProvider,L39527,L103,0,1,1,0,0,0,1,1,4,0,0,2,0,0,0,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,,,,0,0
L20665,Class,SystemBundleData,org.eclipse.osgi.internal.baseadaptor.SystemBundleData,L19484,L103,1,14,9,1,5,0,0,0,0,1,1,0,51,15,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,,,,2,1
L20667,Class,GroupedTaskListContentProvider,org.eclipse.mylyn.internal.sandbox.ui.GroupedTaskListContentProvider,L20097,L103,1,4,3,0,3,0,0,0,0,2,2,0,14,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,,,,0,0
L20676,class,PrefixQuery,org.apache.lucene.search.PrefixQuery,L13758,L103,0,6,6,0,2,0,0,0,0,1,1,0,12,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L20681,Class,TaskListContentProvider,org.eclipse.mylyn.internal.tasks.ui.views.TaskListContentProvider,L39527,L103,0,13,7,0,6,0,0,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,,,,1,1
L20698,Class,TaskGroup,org.eclipse.mylyn.internal.tasks.core.TaskGroup,L24357,L103,2,4,4,0,3,0,0,0,0,2,2,0,18,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,,,,0,0
L20723,Class,SimpleCSAction,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSAction,L20595,L103,2,12,12,3,8,0,1,0,0,5,5,0,136,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0
L20725,Class,SimpleCSRunObject,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSRunObject,L20595,L103,1,9,9,4,4,0,1,2,2,4,4,1,127,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,,,0,0
L20727,class,QueryFilter,org.apache.lucene.search.QueryFilter,L13758,L103,0,3,3,0,1,0,0,0,0,2,2,0,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0
L2073,class,FrenchStemmer,org.apache.lucene.analysis.fr.FrenchStemmer,L1988,L103,8,20,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,29,0,0,0,0,0,0,0,,,,0,0
L20734,class,QueryWrapperFilter,org.apache.lucene.search.QueryWrapperFilter,L13758,L103,0,6,6,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L20736,Class,ColorCoordinatesChange,org.eclipse.mylyn.internal.sandbox.ui.highlighters.ColorCoordinatesChange,L20728,L103,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
L20746,class,QueryTermVector,org.apache.lucene.search.QueryTermVector,L13758,L103,2,10,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,,,,0,0
L20753,Class,ParameterizedGenericMethodBinding,org.eclipse.jdt.internal.compiler.lookup.ParameterizedGenericMethodBinding,L33207,L103,4,13,10,0,3,0,1,0,0,3,3,0,79,19,0,0,3,3,0,0,0,2,25,0,0,0,0,0,0,0,,,,0,0
L20759,Class,EditHighlightersAction,org.eclipse.mylyn.internal.sandbox.ui.highlighters.EditHighlightersAction,L20728,L103,2,5,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,0,0
L20770,Class,SimpleCSCommand,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSCommand,L20595,L103,1,9,9,2,6,0,1,0,0,5,5,0,136,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L20776,Class,Highlighter,org.eclipse.mylyn.internal.sandbox.ui.highlighters.Highlighter,L20728,L103,11,22,19,4,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,15,20,0,0,0,0,0,0,0,,,,0,0
L20799,Class,SimpleCSConditionalSubItem,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSConditionalSubItem,L20595,L103,1,9,9,1,5,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,0,0
L20827,Class,SimpleCSDescription,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSDescription,L20595,L103,1,7,7,1,5,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,0
L2084,Class,CompilationParticipant,org.eclipse.jdt.core.compiler.CompilationParticipant,L117578,L103,2,8,8,0,2,0,0,4,4,0,0,1,0,0,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,,,,1,1
L20849,class,RangeQuery,org.apache.lucene.search.RangeQuery,L13758,L103,2,12,11,0,6,0,0,0,0,1,1,0,12,1,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,,,,1,1
L20853,Class,SimpleCSDocumentFactory,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSDocumentFactory,L20595,L103,0,28,14,0,13,0,1,0,0,1,1,0,5,0,0,0,1,1,0,0,0,0,43,0,0,0,0,0,0,0,,,,0,0
L20855,Class,DocumentNodeFactory,org.eclipse.pde.internal.core.text.DocumentNodeFactory,L19347,L103,0,5,4,0,0,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,,,0,0
L20859,Class,SimpleCSModel,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSModel,L20595,L103,0,6,3,0,3,0,1,0,0,3,3,0,47,13,0,0,2,2,2,0,0,2,7,0,0,0,0,0,0,0,,,,0,0
L20860,Class,HighlighterList,org.eclipse.mylyn.internal.sandbox.ui.highlighters.HighlighterList,L20728,L103,0,15,13,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,10,0,0,0,0,0,0,0,,,,0,0
L20862,Class,AuthorizationStatus,org.eclipse.osgi.internal.provisional.service.security.AuthorizationStatus,L20790,L103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
L20875,Class,OperatorExpression,org.eclipse.jdt.internal.compiler.ast.OperatorExpression,L18901,L103,1,25,25,0,18,0,1,4,8,3,3,2,68,133,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L20875,Class,SimpleCSDocumentTextNode,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSDocumentTextNode,L20595,L103,2,2,2,0,0,0,0,0,0,2,2,0,15,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,0,0
L20890,Class,BundleConstraint,org.eclipse.osgi.internal.module.BundleConstraint,L20869,L103,0,2,0,0,1,0,0,0,0,1,1,0,20,1,0,0,1,1,0,0,0,6,2,0,0,0,0,0,0,0,,,,0,0
L20892,Class,ResolverConstraint,org.eclipse.osgi.internal.module.ResolverConstraint,L20869,L103,1,20,4,3,11,0,0,3,3,0,0,1,0,0,0,0,2,2,1,0,0,7,14,0,0,0,0,0,0,0,,,,0,0
L20897,Class,ResolverBundle,org.eclipse.osgi.internal.module.ResolverBundle,L20869,L103,14,46,4,4,27,0,1,0,0,1,1,0,9,0,0,0,7,7,0,1,3,52,42,0,0,0,0,0,0,0,,,,1,1
L20898,class,RemoteCachingWrapperFilter,org.apache.lucene.search.RemoteCachingWrapperFilter,L13758,L103,0,3,3,0,1,0,0,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,0
L20904,Class,SimpleCSIntro,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSIntro,L20595,L103,1,10,10,3,6,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,0,0
L20906,Class,GenericCapability,org.eclipse.osgi.internal.module.GenericCapability,L20869,L103,0,4,3,0,3,0,0,0,0,1,1,0,9,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,,,,0,0
L20907,Class,VersionSupplier,org.eclipse.osgi.internal.module.VersionSupplier,L20869,L103,0,9,5,1,6,0,0,3,3,0,0,1,0,0,0,0,1,1,1,0,0,13,7,0,0,0,0,0,0,0,,,,0,0
L20909,Class,TaskHighlighter,org.eclipse.mylyn.internal.sandbox.ui.highlighters.TaskHighlighter,L20728,L103,0,7,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,0,0
L20911,Class,SimpleCSItem,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSItem,L20595,L103,1,33,33,8,18,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,,,,0,0
L20912,class,RemoteSearchable,org.apache.lucene.search.RemoteSearchable,L13758,L103,0,13,13,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,21,0,0,0,0,0,0,0,,,,0,0
L20924,Class,GenericConstraint,org.eclipse.osgi.internal.module.GenericConstraint,L20869,L103,1,6,2,1,3,0,0,0,0,1,1,0,20,1,0,0,1,1,0,0,1,3,6,0,0,0,0,0,0,0,,,,0,0
L20935,Class,TaskHighlighterMenuContributor,org.eclipse.mylyn.internal.sandbox.ui.highlighters.TaskHighlighterMenuContributor,L20728,L103,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,0,0
L20942,Class,SimpleCSSubItem,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSSubItem,L20595,L103,1,12,12,4,7,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,0,0
L20947,Class,GroupingChecker,org.eclipse.osgi.internal.module.GroupingChecker,L20869,L103,2,10,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,28,0,0,0,0,0,0,0,,,,0,0
L20947,Class,SimpleCSRepeatedSubItem,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSRepeatedSubItem,L20595,L103,1,8,8,2,5,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,0,0
L20950,Class,SimpleCSPerformWhen,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSPerformWhen,L20595,L103,1,9,9,1,5,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,0,0
L20959,Class,SimpleCSOnCompletion,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSOnCompletion,L20595,L103,1,7,7,1,5,0,1,0,0,4,4,0,127,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,0
L20971,Class,ResolverImport,org.eclipse.osgi.internal.module.ResolverImport,L20869,L103,1,5,1,1,3,0,0,0,0,1,1,0,20,1,0,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,,,,0,0
L20972,Class,AbstractResourceHyperlinkExtension,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.AbstractResourceHyperlinkExtension,L20961,L103,1,7,1,0,3,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,,,,0,0
L20977,Class,ResolverExport,org.eclipse.osgi.internal.module.ResolverExport,L20869,L103,0,6,2,0,5,0,0,0,0,1,1,0,9,0,0,0,1,1,0,1,0,19,7,0,0,0,0,0,0,0,,,,0,0
L21009,Class,DefaultResourceHyperlink,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.DefaultResourceHyperlink,L20961,L103,2,6,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,,,0,0
L2102,Class,BundleErrorReporter,org.eclipse.pde.internal.core.builders.BundleErrorReporter,L1739,L103,2,52,3,0,9,0,0,0,0,2,2,0,30,7,0,0,0,0,1,0,1,0,49,0,0,0,0,0,0,0,,,,0,0
L21028,Class,DefaultResourceHyperlinkExtension,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.DefaultResourceHyperlinkExtension,L20961,L103,2,3,1,0,2,0,0,0,0,1,1,0,7,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L2103,Class,JarManifestErrorReporter,org.eclipse.pde.internal.core.builders.JarManifestErrorReporter,L1739,L103,3,18,1,0,4,0,0,1,1,1,1,1,12,4,0,0,1,1,0,0,3,1,40,0,0,0,0,0,0,0,,,,0,0
L21043,Class,DocumentGenericNode,org.eclipse.pde.internal.core.text.plugin.DocumentGenericNode,L22763,L103,1,1,1,0,0,0,0,0,0,2,2,0,73,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0
L21053,Class,JavaResourceHyperlink,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.JavaResourceHyperlink,L20961,L103,2,9,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,,,,0,0
L21054,Class,SimpleCSDocumentHandler,org.eclipse.pde.internal.core.text.cheatsheet.simple.SimpleCSDocumentHandler,L20595,L103,1,9,3,1,3,0,0,0,0,3,3,0,30,4,0,0,1,1,0,0,1,0,17,0,0,0,0,0,0,0,,,,0,0
L21056,Class,NodeDocumentHandler,org.eclipse.pde.internal.core.text.NodeDocumentHandler,L19347,L103,0,7,1,0,6,0,0,3,3,2,2,1,23,4,0,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,,,,0,0
L2106,Class,CategorizedProblem,org.eclipse.jdt.core.compiler.CategorizedProblem,L117578,L103,16,4,4,0,4,0,1,3,4,0,0,2,0,0,0,0,0,0,9,0,0,90,3,0,0,0,0,0,0,0,,,,0,0
L21078,Class,MappedList,org.eclipse.osgi.internal.module.MappedList,L20869,L103,1,8,6,0,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,10,0,0,0,0,0,0,0,,,,1,1
L21092,Class,JavaResourceHyperlinkExtension,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.JavaResourceHyperlinkExtension,L20961,L103,1,3,0,0,2,0,0,0,0,1,1,0,7,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L21107,Class,ResourceHyperlinkDetector,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.ResourceHyperlinkDetector,L20961,L103,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,0,0
L21108,Class,PermissionChecker,org.eclipse.osgi.internal.module.PermissionChecker,L20869,L103,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,0,0,0,,,,0,0
L21123,Class,ResourceHyperlinkExtensionReader,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.ResourceHyperlinkExtensionReader,L20961,L103,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,1,1
L21124,Class,PackagePermission,org.osgi.framework.PackagePermission,L26646,L103,9,12,6,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,,,,1,1
L21132,Class,DocumentTextNode,org.eclipse.pde.internal.core.text.DocumentTextNode,L19347,L103,5,12,12,4,5,0,1,1,1,1,1,1,3,0,0,0,1,1,0,0,2,0,6,0,0,0,0,0,0,0,,,,0,0
L21135,Class,BundlePermission,org.osgi.framework.BundlePermission,L26646,L103,13,12,6,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,,,,1,1
L21140,Class,ResourceHyperlinkExtensions,org.eclipse.mylyn.internal.sandbox.ui.hyperlinks.ResourceHyperlinkExtensions,L20961,L103,2,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,,,,0,0
L21175,Class,Block,org.eclipse.jdt.internal.compiler.ast.Block,L18901,L103,1,10,10,0,1,0,0,0,0,2,2,0,31,131,0,0,4,4,2,0,0,19,15,0,0,0,0,0,0,0,,,,0,0
L21187,Class,IncomingPresentation,org.eclipse.mylyn.internal.sandbox.ui.IncomingPresentation,L20097,L103,1,3,2,0,1,0,0,0,0,1,1,0,10,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,0,0
L21194,Class,IncomingTaskListContentProvider,org.eclipse.mylyn.internal.sandbox.ui.IncomingTaskListContentProvider,L20097,L103,0,5,4,0,4,0,0,0,0,2,2,0,14,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,,,,0,0
L21208,Class,Person,org.eclipse.mylyn.internal.tasks.core.Person,L24357,L103,2,3,3,0,2,0,0,0,0,2,2,0,18,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L21224,Class,BranchStatement,org.eclipse.jdt.internal.compiler.ast.BranchStatement,L18901,L103,2,3,3,0,0,0,0,3,3,2,2,1,31,131,0,0,1,1,1,0,0,1,3,0,0,0,0,0,0,0,,,,0,0
L21228,Class,SubRoutineStatement,org.eclipse.jdt.internal.compiler.ast.SubRoutineStatement,L18901,L103,0,8,8,0,1,0,0,2,2,2,2,1,31,131,0,0,2,2,1,0,0,3,9,0,0,0,0,0,0,0,,,,0,0
L21230,Class,InterestInducingProblemListener,org.eclipse.mylyn.internal.sandbox.ui.InterestInducingProblemListener,L20097,L103,1,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,,,,0,0
L21250,Class,JavaContextLabelProvider,org.eclipse.mylyn.internal.sandbox.ui.JavaContextLabelProvider,L20097,L103,2,7,4,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,,,,0,0
L21252,Class,BreakStatement,org.eclipse.jdt.internal.compiler.ast.BreakStatement,L18901,L103,0,4,4,0,0,0,0,0,0,3,3,0,34,133,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,,,,0,0
L21277,Class,XMLEditingModel,org.eclipse.pde.internal.core.text.XMLEditingModel,L19347,L103,1,12,9,0,4,0,0,4,6,2,2,2,35,12,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,,,,0,0
L21282,Class,InsideSubRoutineFlowContext,org.eclipse.jdt.internal.compiler.flow.InsideSubRoutineFlowContext,L31874,L103,0,6,6,0,1,0,0,0,0,1,1,0,28,12,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,,,,0,0
L21287,Class,TryStatement,org.eclipse.jdt.internal.compiler.ast.TryStatement,L18901,L103,15,12,11,0,1,0,0,0,0,3,3,0,39,131,0,0,2,2,6,0,1,11,19,0,0,0,0,0,0,0,,,,3,1
L21299,Class,ActivityReportAction,org.eclipse.mylyn.internal.sandbox.ui.planner.ActivityReportAction,L21277,L103,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0
L21309,Class,TaskActivityWizard,org.eclipse.mylyn.internal.sandbox.ui.planner.TaskActivityWizard,L21277,L103,1,5,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,,,,0,0
L2131,Class,BuildContext,org.eclipse.jdt.core.compiler.BuildContext,L117578,L103,0,8,8,0,3,0,0,0,0,1,1,0,3,4,0,0,0,0,2,0,0,23,6,0,0,0,0,0,0,0,,,,0,0
L21310,Class,CaseStatement,org.eclipse.jdt.internal.compiler.ast.CaseStatement,L18901,L103,0,7,7,0,0,0,0,0,0,2,2,0,31,131,0,0,2,2,3,0,0,9,16,0,0,0,0,0,0,0,,,,0,0
L21310,Class,DocumentObject,org.eclipse.pde.internal.core.text.DocumentObject,L19347,L103,2,43,35,6,15,0,1,3,24,2,2,3,73,11,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,,,,0,0
L21313,Class,CaseLabel,org.eclipse.jdt.internal.compiler.codegen.CaseLabel,L29363,L103,1,7,4,0,2,0,0,0,0,2,2,0,16,7,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,,,,0,0
L21314,Class,CompletedTaskCollector,org.eclipse.mylyn.internal.sandbox.ui.planner.CompletedTaskCollector,L21277,L103,2,4,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,0
L2133,Class,AbstractRepositoryConnector,org.eclipse.mylyn.tasks.core.AbstractRepositoryConnector,L65117,L103,1,27,27,0,18,0,0,5,5,0,0,1,0,0,0,0,0,0,13,0,0,43,54,0,0,0,0,0,0,0,,,,0,0
L21345,Class,SwitchStatement,org.eclipse.jdt.internal.compiler.ast.SwitchStatement,L18901,L103,9,6,6,0,0,0,0,0,0,2,2,0,31,131,0,0,3,3,3,0,0,8,12,0,0,0,0,0,0,0,,,,1,1
L21348,Class,InProgressTaskCollector,org.eclipse.mylyn.internal.sandbox.ui.planner.InProgressTaskCollector,L21277,L103,2,5,4,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,,,,0,0
L21382,Class,OpenTaskEditorAction,org.eclipse.mylyn.internal.sandbox.ui.planner.OpenTaskEditorAction,L21277,L103,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,,,,0,0
