ID,Type,Name,LongName,Parent,Component,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,Connectors,InstSpec,LLInst,MsgSent,MsgRecv,MsgSelf,Diags,Assoc,NumDirClients,NumIndClients,BugNo,Label
L30345,Class,UMLModelElementNamespaceComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementNamespaceComboBoxModel,L30230,L103,0,3,1,1,1,0,0,0,0,2,2,0,19,5,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,,,,3,1
L30351,Class,UMLModelElementVisibilityRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLModelElementVisibilityRadioButtonPanel,L30230,L103,0,3,1,0,1,0,0,0,0,2,2,0,31,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,1
L32712,Class,ActionNewTagDefinition.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionNewTagDefinition,L32710,L103,0,2,2,0,0,0,0,0,0,2,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,1
L32886,class,AbstractHandler.java,org.eclipse.core.commands.AbstractHandler,L32885,L103,1,7,5,0,3,0,1,10,19,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,2,1
L32887,class,Category.java,org.eclipse.core.commands.Category,L32885,L103,1,8,6,0,0,0,0,0,0,2,2,0,10,9,0,0,2,2,0,0,1,7,8,0,0,0,0,0,0,0,,,,1,1
L32888,class,CategoryEvent.java,org.eclipse.core.commands.CategoryEvent,L32885,L103,0,2,2,0,1,0,0,0,0,2,2,0,4,5,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,,,,1,1
L32889,class,Command.java,org.eclipse.core.commands.Command,L32885,L103,5,21,15,1,4,0,1,0,0,2,2,0,10,9,0,0,5,5,1,0,2,12,22,0,0,0,0,0,0,0,,,,14,1
L32890,class,CommandEvent.java,org.eclipse.core.commands.CommandEvent,L32885,L103,3,5,5,0,4,0,0,0,0,2,2,0,4,5,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,,,,3,1
L32891,class,CommandManager.java,org.eclipse.core.commands.CommandManager,L32885,L103,6,12,11,1,4,0,2,0,0,0,0,0,0,0,0,0,2,2,5,1,3,14,14,0,0,0,0,0,0,0,,,,7,1
L32892,class,CommandManagerEvent.java,org.eclipse.core.commands.CommandManagerEvent,L32885,L103,5,8,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,6,0,0,0,0,0,0,0,,,,1,1
L32893,class,ExecutionEvent.java,org.eclipse.core.commands.ExecutionEvent,L32885,L103,3,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,8,0,0,0,0,0,0,0,,,,7,1
L32894,class,ExecutionException.java,org.eclipse.core.commands.ExecutionException,L32885,L103,1,1,1,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,,,,1,1
L32895,class,HandlerEvent.java,org.eclipse.core.commands.HandlerEvent,L32885,L103,2,4,4,0,3,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,,,,1,1
L32907,class,ParameterizedCommand.java,org.eclipse.core.commands.ParameterizedCommand,L32885,L103,8,12,11,0,5,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0,0,14,16,0,0,0,0,0,0,0,,,,10,1
L33380,class,CommandException.java,org.eclipse.core.commands.common.CommandException,L33377,L103,1,3,3,0,1,0,0,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,,,,5,1
L33381,class,HandleObject.java,org.eclipse.core.commands.common.HandleObject,L33377,L103,7,7,6,0,3,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,1,1
L33382,class,NamedHandleObject.java,org.eclipse.core.commands.common.NamedHandleObject,L33377,L103,2,3,2,0,2,0,0,4,4,1,1,1,7,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,1,1
L33479,class,Context.java,org.eclipse.core.commands.contexts.Context,L33478,L103,2,10,8,0,1,0,1,0,0,2,2,0,10,9,0,0,1,1,1,0,2,6,11,0,0,0,0,0,0,0,,,,1,1
L33480,class,ContextEvent.java,org.eclipse.core.commands.contexts.ContextEvent,L33478,L103,1,3,3,0,2,0,0,0,0,2,2,0,4,5,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,,,,1,1
L33481,class,ContextManager.java,org.eclipse.core.commands.contexts.ContextManager,L33478,L103,5,10,9,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,8,0,3,15,11,0,0,0,0,0,0,0,,,,1,1
L33776,class,AbstractOperation.java,org.eclipse.core.commands.operations.AbstractOperation,L33775,L103,2,15,15,1,3,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,,,,3,1
L33777,class,DefaultOperationHistory.java,org.eclipse.core.commands.operations.DefaultOperationHistory,L33775,L103,13,49,24,1,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,80,0,0,0,0,0,0,0,,,,5,1
L33781,interface,IOperationHistory.java,org.eclipse.core.commands.operations.IOperationHistory,L33775,L103,,23,,,,,,,0,0,,,,,,,,,,1,,25,42,,,,,,,0,7,2,0,2,1
L33786,class,LinearUndoViolationDetector.java,org.eclipse.core.commands.operations.LinearUndoViolationDetector,L33775,L103,0,5,3,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,1,1
L33787,class,ObjectUndoContext.java,org.eclipse.core.commands.operations.ObjectUndoContext,L33775,L103,3,8,8,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,,,,4,1
L33788,class,OperationHistoryEvent.java,org.eclipse.core.commands.operations.OperationHistoryEvent,L33775,L103,11,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,4,0,0,0,0,0,0,0,,,,2,1
L33791,class,TriggeredOperations.java,org.eclipse.core.commands.operations.TriggeredOperations,L33775,L103,1,18,16,0,2,0,2,0,0,1,1,0,15,2,0,0,2,2,1,0,1,0,21,0,0,0,0,0,0,0,,,,5,1
L34723,class,Assert.java,org.eclipse.core.internal.commands.util.Assert,L34722,L103,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,1,1
L34724,class,Util.java,org.eclipse.core.internal.commands.util.Util,L34722,L103,3,14,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,,,,1,1
L34823,class,AdaptExpression.java,org.eclipse.core.internal.expressions.AdaptExpression,L34822,L103,2,3,3,0,0,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,1,1
L34825,class,Assert.java,org.eclipse.core.internal.expressions.Assert,L34822,L103,0,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,1,1
L34826,class,AssertionFailedException.java,org.eclipse.core.internal.expressions.AssertionFailedException,L34822,L103,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,1
L34828,class,CountExpression.java,org.eclipse.core.internal.expressions.CountExpression,L34822,L103,8,4,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,1,1
L34829,class,DefaultVariable.java,org.eclipse.core.internal.expressions.DefaultVariable,L34822,L103,1,8,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,0,,,,1,1
L34831,class,EqualsExpression.java,org.eclipse.core.internal.expressions.EqualsExpression,L34822,L103,1,3,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,,,1,1
L34833,class,ExpressionPlugin.java,org.eclipse.core.internal.expressions.ExpressionPlugin,L34822,L103,0,6,6,0,3,0,0,0,0,1,1,0,22,4,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,,,,1,1
L34836,class,InstanceofExpression.java,org.eclipse.core.internal.expressions.InstanceofExpression,L34822,L103,1,4,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,1,1
L34837,class,IterateExpression.java,org.eclipse.core.internal.expressions.IterateExpression,L34822,L103,4,4,3,0,0,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,1,1
L34839,class,NotExpression.java,org.eclipse.core.internal.expressions.NotExpression,L34822,L103,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,,,,1,1
L34841,class,Property.java,org.eclipse.core.internal.expressions.Property,L34822,L103,3,8,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,8,0,0,0,0,0,0,0,,,,1,1
L34843,class,PropertyTesterDescriptor.java,org.eclipse.core.internal.expressions.PropertyTesterDescriptor,L34822,L103,5,10,10,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,14,0,0,0,0,0,0,0,,,,1,1
L34844,class,ResolveExpression.java,org.eclipse.core.internal.expressions.ResolveExpression,L34822,L103,4,2,2,0,0,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,1,1
L34846,class,SystemTestExpression.java,org.eclipse.core.internal.expressions.SystemTestExpression,L34822,L103,3,4,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,,,,1,1
L34847,class,TestExpression.java,org.eclipse.core.internal.expressions.TestExpression,L34822,L103,6,3,3,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,,,,1,1
L34848,class,TypeExtension.java,org.eclipse.core.internal.expressions.TypeExtension,L34822,L103,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,,,,1,1
L34849,class,TypeExtensionManager.java,org.eclipse.core.internal.expressions.TypeExtensionManager,L34822,L103,4,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,10,0,0,0,0,0,0,0,,,,1,1
L34850,class,WithExpression.java,org.eclipse.core.internal.expressions.WithExpression,L34822,L103,2,2,2,0,0,0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,,,1,1
L35728,class,DocumentInputStream.java,org.eclipse.core.internal.filebuffers.DocumentInputStream,L35725,L103,3,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,,,,1,1
L35730,class,ExtensionsRegistry.java,org.eclipse.core.internal.filebuffers.ExtensionsRegistry,L35725,L103,7,21,4,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,44,0,0,0,0,0,0,0,,,,1,1
L35731,class,FileBuffersMessages.java,org.eclipse.core.internal.filebuffers.FileBuffersMessages,L35725,L103,17,1,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1
L35733,class,JavaFileBuffer.java,org.eclipse.core.internal.filebuffers.JavaFileBuffer,L35725,L103,5,30,21,1,9,0,0,1,1,1,1,1,7,0,0,0,1,1,2,0,1,0,14,0,0,0,0,0,0,0,,,,1,1
L35734,class,JavaTextFileBuffer.java,org.eclipse.core.internal.filebuffers.JavaTextFileBuffer,L35725,L103,6,20,8,3,6,0,1,0,0,2,2,0,37,5,0,0,0,0,5,0,1,0,21,0,0,0,0,0,0,0,,,,5,1
L35735,class,NLSUtility.java,org.eclipse.core.internal.filebuffers.NLSUtility,L35725,L103,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,,,1,1
L35737,class,ResourceFileBuffer.java,org.eclipse.core.internal.filebuffers.ResourceFileBuffer,L35725,L103,6,34,23,1,9,0,0,1,1,1,1,1,7,0,0,0,1,1,3,0,1,0,16,0,0,0,0,0,0,0,,,,2,1
L35738,class,ResourceTextFileBuffer.java,org.eclipse.core.internal.filebuffers.ResourceTextFileBuffer,L35725,L103,6,19,7,3,5,0,1,0,0,2,2,0,41,6,0,0,0,0,5,0,1,0,13,0,0,0,0,0,0,0,,,,3,1
L35739,class,TextFileBufferManager.java,org.eclipse.core.internal.filebuffers.TextFileBufferManager,L35725,L103,2,35,16,1,6,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,2,4,51,0,0,0,0,0,0,0,,,,7,1
L37315,Class,Tools.java,org.argouml.util.Tools,L37289,L103,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,,,,1,1
L39448,class,CopyVisitor.java,org.eclipse.core.internal.localstore.CopyVisitor,L39443,L103,4,11,3,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,18,0,0,0,0,0,0,0,,,,3,1
L39451,class,FileSystemResourceManager.java,org.eclipse.core.internal.localstore.FileSystemResourceManager,L39443,L103,0,36,28,1,10,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,62,0,0,0,0,0,0,0,,,,14,1
L39461,class,SafeChunkyInputStream.java,org.eclipse.core.internal.localstore.SafeChunkyInputStream,L39443,L103,9,14,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,1,1
L39465,class,UnifiedTree.java,org.eclipse.core.internal.localstore.UnifiedTree,L39443,L103,4,27,4,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,2,37,0,0,0,0,0,0,0,,,,3,1
L39466,class,UnifiedTreeNode.java,org.eclipse.core.internal.localstore.UnifiedTreeNode,L39443,L103,4,18,16,3,9,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,45,14,0,0,0,0,0,0,0,,,,1,1
L42650,class,AliasManager.java,org.eclipse.core.internal.resources.AliasManager,L42649,L103,7,17,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,5,1,20,0,0,0,0,0,0,0,,,,5,1
L42654,class,Container.java,org.eclipse.core.internal.resources.Container,L42649,L103,0,21,18,2,7,0,1,3,3,2,2,1,100,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,,,,2,1
L42657,class,File.java,org.eclipse.core.internal.resources.File,L42649,L103,0,27,23,7,9,0,1,0,0,2,2,0,100,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,,,,3,1
L42659,class,Folder.java,org.eclipse.core.internal.resources.Folder,L42649,L103,0,9,7,0,2,0,1,0,0,3,3,0,121,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,3,1
L42663,interface,IModelObjectConstants.java,org.eclipse.core.internal.resources.IModelObjectConstants,L42649,L103,,0,,,,,,,0,0,,,,,,,,,,0,,0,0,,,,,,,0,0,4,0,1,1
L42666,class,LinkDescription.java,org.eclipse.core.internal.resources.LinkDescription,L42649,L103,2,11,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,0,0,0,0,0,0,0,,,,2,1
L42667,class,LocalMetaArea.java,org.eclipse.core.internal.resources.LocalMetaArea,L42649,L103,14,29,28,0,17,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,42,0,0,0,0,0,0,0,,,,2,1
L42669,class,MarkerAttributeMap.java,org.eclipse.core.internal.resources.MarkerAttributeMap,L42649,L103,4,20,18,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,,,,1,1
L42673,class,MarkerManager.java,org.eclipse.core.internal.resources.MarkerManager,L42649,L103,2,31,19,0,5,0,1,0,0,0,0,0,0,0,0,0,5,5,1,0,1,3,58,0,0,0,0,0,0,0,,,,1,1
L42685,class,ModelObjectWriter.java,org.eclipse.core.internal.resources.ModelObjectWriter,L42649,L103,0,14,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,,,,3,1
L42688,class,OS.java,org.eclipse.core.internal.resources.OS,L42649,L103,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,1,1
L42689,class,PathVariableManager.java,org.eclipse.core.internal.resources.PathVariableManager,L42649,L103,2,16,12,1,4,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,22,0,0,0,0,0,0,0,,,,1,1
L42690,class,PlatformURLResourceConnection.java,org.eclipse.core.internal.resources.PlatformURLResourceConnection,L42649,L103,3,4,2,0,0,0,0,0,0,2,2,0,21,24,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,2,1
L42692,class,Project.java,org.eclipse.core.internal.resources.Project,L42649,L103,0,54,42,2,21,0,1,0,0,3,3,0,121,0,0,0,0,0,0,1,0,22,61,0,0,0,0,0,0,0,,,,12,1
L42694,class,ProjectDescription.java,org.eclipse.core.internal.resources.ProjectDescription,L42649,L103,6,29,28,9,16,0,1,0,0,1,1,0,5,1,0,0,2,2,3,0,2,14,29,0,0,0,0,0,0,0,,,,5,1
L42695,class,ProjectDescriptionReader.java,org.eclipse.core.internal.resources.ProjectDescriptionReader,L42649,L103,24,25,9,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,33,0,0,0,0,0,0,0,,,,2,1
L42696,class,ProjectInfo.java,org.eclipse.core.internal.resources.ProjectInfo,L42649,L103,2,9,9,4,4,0,0,0,0,1,1,0,43,8,0,0,1,1,1,0,2,0,10,0,0,0,0,0,0,0,,,,1,1
L42698,class,ProjectPreferences.java,org.eclipse.core.internal.resources.ProjectPreferences,L42649,L103,5,27,4,0,8,0,0,0,0,1,1,0,76,16,0,0,0,0,3,0,2,0,32,0,0,0,0,0,0,0,,,,2,1
L42699,class,Resource.java,org.eclipse.core.internal.resources.Resource,L42649,L103,0,98,84,8,37,0,3,2,5,1,1,2,2,0,0,0,1,1,1,0,0,34,91,0,0,0,0,0,0,0,,,,9,1
L42705,class,ResourceTree.java,org.eclipse.core.internal.resources.ResourceTree,L42649,L103,2,32,19,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,54,0,0,0,0,0,0,0,,,,3,1
L42712,class,Synchronizer.java,org.eclipse.core.internal.resources.Synchronizer,L42649,L103,1,18,13,2,4,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,1,6,29,0,0,0,0,0,0,0,,,,1,1
L42721,class,Workspace.java,org.eclipse.core.internal.resources.Workspace,L42649,L103,9,106,83,4,31,0,2,0,0,1,1,0,2,0,0,0,23,23,21,0,3,54,141,0,0,0,0,0,0,0,,,,7,1
L42725,class,WorkspaceRoot.java,org.eclipse.core.internal.resources.WorkspaceRoot,L42649,L103,1,26,25,3,15,0,1,0,0,3,3,0,121,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,,,,7,1
L42776,class,Win32Monitor.java,org.eclipse.core.internal.resources.refresh.win32.Win32Monitor,L42774,L103,5,15,4,1,2,0,1,0,0,3,3,0,84,24,0,0,1,1,2,0,2,0,12,0,0,0,0,0,0,0,,,,1,1
L43557,Class,GeneratorJava.java,org.argouml.language.java.generator.GeneratorJava,L43548,L103,0,7,7,0,5,0,0,0,0,1,1,0,5,0,0,0,2,2,0,0,0,16,3,0,0,0,0,0,0,0,,,,1,1
L44666,class,RemoteResourceMappingContext.java,org.eclipse.core.internal.resources.mapping.RemoteResourceMappingContext,L44665,L103,2,4,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,,,1,1
L44667,class,ResourceAdapterFactory.java,org.eclipse.core.internal.resources.mapping.ResourceAdapterFactory,L44665,L103,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,2,1
L44668,class,ResourceMapping.java,org.eclipse.core.internal.resources.mapping.ResourceMapping,L44665,L103,0,4,4,0,3,0,0,5,11,1,1,2,2,0,0,0,0,0,9,1,0,74,8,0,0,0,0,0,0,0,,,,2,1
L44669,class,ResourceMappingContext.java,org.eclipse.core.internal.resources.mapping.ResourceMappingContext,L44665,L103,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,2,0,26,0,0,0,0,0,0,0,0,,,,2,1
L44670,class,ResourceTraversal.java,org.eclipse.core.internal.resources.mapping.ResourceTraversal,L44665,L103,2,6,6,0,3,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,25,4,0,0,0,0,0,0,0,,,,2,1
L44671,class,SimpleResourceMapping.java,org.eclipse.core.internal.resources.mapping.SimpleResourceMapping,L44665,L103,0,4,4,0,3,0,0,0,0,2,2,0,6,0,0,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,,,,6,1
L45076,Class,DetailsPane.java,org.argouml.ui.DetailsPane,L45056,L103,0,11,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,,,,3,1
L45083,Class,HelpBox.java,org.argouml.ui.HelpBox,L45056,L103,10,4,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,1,1
L45095,Class,ProjectBrowser.java,org.argouml.ui.ProjectBrowser,L45056,L103,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,4,1
L45096,Class,ProjectSettingsDialog.java,org.argouml.ui.ProjectSettingsDialog,L45056,L103,11,63,40,5,19,0,3,0,0,1,1,0,0,0,0,0,5,6,1,0,7,3,61,0,0,0,0,0,0,0,,,,1,1
L45097,Class,ProjectSettingsTabProfile.java,org.argouml.ui.ProjectSettingsTabProfile,L45056,L103,5,16,11,0,0,0,1,0,0,2,2,0,6,2,0,0,1,2,0,0,2,0,9,0,0,0,0,0,0,0,,,,5,1
L45105,Class,SettingsTabProfile.java,org.argouml.ui.SettingsTabProfile,L45056,L103,4,7,6,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,4,1
L45906,Class,ActionAdjustGrid.java,org.argouml.ui.cmd.ActionAdjustGrid,L45904,L103,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,1
L45923,Class,GenericArgoMenuBar.java,org.argouml.ui.cmd.GenericArgoMenuBar,L45904,L103,3,7,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,3,1
L45929,Class,SettingsTabShortcuts.java,org.argouml.ui.cmd.SettingsTabShortcuts,L45904,L103,0,8,8,1,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,2,1
L45933,Class,ShortcutMgr.java,org.argouml.ui.cmd.ShortcutMgr,L45904,L103,2,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,,,,2,1
L47859,Class,DnDExplorerTree.java,org.argouml.ui.explorer.DnDExplorerTree,L47855,L103,6,8,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,,,,1,1
L47862,Class,ExplorerPopup.java,org.argouml.ui.explorer.ExplorerPopup,L47855,L103,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,2,1
L47869,Class,PerspectiveManager.java,org.argouml.ui.explorer.PerspectiveManager,L47855,L103,23,13,1,0,0,0,0,0,0,2,2,0,6,2,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,,,1,1
L4953,Class,RESequenceDiagramDialog.java,org.argouml.uml.reveng.ui.RESequenceDiagramDialog,L4949,L103,6,4,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,,,,1,1
L49816,Class,GoProfileToModel.java,org.argouml.ui.explorer.rules.GoProfileToModel,L49767,L103,0,3,3,0,3,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,1,1
L51575,class,AutoBuildJob.java,org.eclipse.core.internal.events.AutoBuildJob,L51574,L103,6,12,4,0,1,0,1,0,0,3,3,0,84,24,0,0,1,1,4,0,0,0,7,0,0,0,0,0,0,0,,,,2,1
L51578,class,BuildManager.java,org.eclipse.core.internal.events.BuildManager,L51574,L103,7,40,12,1,9,0,3,0,0,0,0,0,0,0,0,0,2,2,5,0,2,1,72,0,0,0,0,0,0,0,,,,1,1
L51583,class,NotificationManager.java,org.eclipse.core.internal.events.NotificationManager,L51574,L103,8,17,13,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,16,0,0,0,0,0,0,0,,,,1,1
L52840,class,MonitorManager.java,org.eclipse.core.internal.refresh.MonitorManager,L52838,L103,1,15,6,0,3,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,19,0,0,0,0,0,0,0,,,,1,1
L52841,class,PollingMonitor.java,org.eclipse.core.internal.refresh.PollingMonitor,L52838,L103,7,8,4,0,0,0,1,0,0,3,3,0,84,24,0,0,2,2,1,0,1,0,6,0,0,0,0,0,0,0,,,,2,1
L52842,class,RefreshJob.java,org.eclipse.core.internal.refresh.RefreshJob,L52838,L103,2,11,7,0,0,0,0,0,0,5,5,0,89,24,0,0,1,1,0,0,1,0,10,0,0,0,0,0,0,0,,,,1,1
L53100,class,Messages.java,org.eclipse.core.internal.utils.Messages,L53091,L103,262,0,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,5,1
L53101,class,ObjectMap.java,org.eclipse.core.internal.utils.ObjectMap,L53091,L103,4,21,19,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,18,0,0,0,0,0,0,0,,,,1,1
L53102,class,Policy.java,org.eclipse.core.internal.utils.Policy,L53091,L103,32,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,1,1
L53105,class,StringPoolJob.java,org.eclipse.core.internal.utils.StringPoolJob,L53091,L103,4,5,3,0,0,0,0,0,0,3,3,0,84,24,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,,,,2,1
L54082,class,PlatformURLBaseConnection.java,org.eclipse.core.internal.boot.PlatformURLBaseConnection,L54081,L103,3,4,2,0,0,0,0,0,0,2,2,0,21,24,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,1,1
L54083,class,PlatformURLConnection.java,org.eclipse.core.internal.boot.PlatformURLConnection,L54081,L103,24,21,5,1,7,0,0,6,6,1,1,1,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,0,,,,2,1
